,Title,imdbID,year,Poster,Genre
130,Paternity,tt0082886,1981,http://ia.media-imdb.com/images/M/MV5BMTM1MDc5MzY1OV5BMl5BanBnXkFtZTcwMjUwMzMzMQ@@._V1_SX300.jpg,"Comedy, Romance"
131,Under the Rainbow,tt0083254,1981,http://ia.media-imdb.com/images/M/MV5BMTgyMDIyMzI2MV5BMl5BanBnXkFtZTYwNTgxMTk5._V1_SX300.jpg,Comedy
132,The Howling,tt0082533,1981,http://ia.media-imdb.com/images/M/MV5BMTI0NTE2Mjg2MV5BMl5BanBnXkFtZTcwNDAyMTEyMQ@@._V1_SX300.jpg,Horror
133,Eye of the Needle,tt0082351,1981,http://ia.media-imdb.com/images/M/MV5BMTU0ODExMDA3M15BMl5BanBnXkFtZTcwMjYyMzcyMQ@@._V1_SX300.jpg,"Romance, Thriller, War"
134,Take This Job and Shove It,tt0083163,1981,http://ia.media-imdb.com/images/M/MV5BMTMxNTQ0MTU3N15BMl5BanBnXkFtZTcwNjQ2OTQyMQ@@._V1_SX300.jpg,Comedy
135,Outland,tt0082869,1981,http://ia.media-imdb.com/images/M/MV5BMTM0NjQ2ODU5Ml5BMl5BanBnXkFtZTcwNjY4MTUyMQ@@._V1_SX300.jpg,"Action, Crime, Sci-Fi"
136,The Devil and Max Devlin,tt0082263,1981,http://ia.media-imdb.com/images/M/MV5BMTY4Njg1NzQ0NF5BMl5BanBnXkFtZTcwMTUxODMzMQ@@._V1_SX300.jpg,"Comedy, Family, Fantasy"
137,Caveman,tt0082146,1981,http://ia.media-imdb.com/images/M/MV5BMTkyOTI1NTk5MF5BMl5BanBnXkFtZTcwNDQxNTYyMQ@@._V1_SX300.jpg,"Comedy, Sci-Fi"
138,Continental Divide,tt0082200,1981,http://ia.media-imdb.com/images/M/MV5BMTcwNDkyODYwOV5BMl5BanBnXkFtZTcwMjQzODgxMQ@@._V1_SX300.jpg,"Comedy, Romance"
139,The Night the Lights Went Out in Georgia,tt0082816,1981,http://ia.media-imdb.com/images/M/MV5BMTkxMjk2MDk3MF5BMl5BanBnXkFtZTgwMjI4OTU3MTE@._V1_SX300.jpg,"Drama, Music"
140,Nighthawks,tt0082817,1981,http://ia.media-imdb.com/images/M/MV5BMTcyMTcwMjQ3M15BMl5BanBnXkFtZTcwMjMxMTUyMQ@@._V1_SX300.jpg,"Action, Crime, Thriller"
141,S.O.B.,tt0083015,1981,http://ia.media-imdb.com/images/M/MV5BMTU3OTA3MzYxNV5BMl5BanBnXkFtZTcwOTgyODMyMQ@@._V1_SX300.jpg,Comedy
142,Rich and Famous,tt0082992,1981,http://ia.media-imdb.com/images/M/MV5BMTUwMDUzNzk1NF5BMl5BanBnXkFtZTcwODM2OTQ1MQ@@._V1_SX300.jpg,Drama
143,Dragonslayer,tt0082288,1981,http://ia.media-imdb.com/images/M/MV5BMzcwMTkwMDk0NF5BMl5BanBnXkFtZTcwNDA5ODUyMQ@@._V1_SX300.jpg,"Action, Adventure, Fantasy"
144,True Confessions,tt0083232,1981,http://ia.media-imdb.com/images/M/MV5BMTA1NTAyMzM1ODVeQTJeQWpwZ15BbWU3MDMwNzI4NzQ@._V1_SX300.jpg,"Crime, Drama"
145,Atlantic City Alive,tt1614571,1981,N/A,Musical
146,The Legend of the Lone Ranger,tt0082648,1981,http://ia.media-imdb.com/images/M/MV5BMTk1NzI0OTQ4NF5BMl5BanBnXkFtZTcwMjA3ODIyMQ@@._V1_SX300.jpg,"Action, Adventure, Western"
147,First Monday in October,tt0082382,1981,http://ia.media-imdb.com/images/M/MV5BMjE4MzYyMDg1MV5BMl5BanBnXkFtZTcwNjcxODUyMQ@@._V1_SX300.jpg,"Comedy, Drama"
148,The Postman Always Rings Twice,tt0082934,1981,http://ia.media-imdb.com/images/M/MV5BMTc2MTc5NjI5Nl5BMl5BanBnXkFtZTYwMTA0NDA5._V1_SX300.jpg,"Crime, Drama, Thriller"
149,Comin' at Ya!,tt0082193,1981,http://ia.media-imdb.com/images/M/MV5BMTM3MTc0MDAwMV5BMl5BanBnXkFtZTcwNjEzNTYxMQ@@._V1_SX300.jpg,Western
150,Blow Out,tt0082085,1981,http://ia.media-imdb.com/images/M/MV5BMTg4NTMzODEwMF5BMl5BanBnXkFtZTcwMzEwOTIyMQ@@._V1_SX300.jpg,"Drama, Mystery, Thriller"
151,Back Roads,tt0082042,1981,http://ia.media-imdb.com/images/M/MV5BMTgzNzU0MTk3Ml5BMl5BanBnXkFtZTcwMzY5NDgyMQ@@._V1_SX300.jpg,"Adventure, Comedy, Romance"
152,Thief,tt0083190,1981,http://ia.media-imdb.com/images/M/MV5BMTU0NTU2NTc4MV5BMl5BanBnXkFtZTcwOTU5MDQ3NA@@._V1_SX300.jpg,"Action, Crime, Drama"
153,Ragtime,tt0082970,1981,http://ia.media-imdb.com/images/M/MV5BMTQ5NjIzMDUwNV5BMl5BanBnXkFtZTYwODc5NjI5._V1_SX300.jpg,Drama
154,Victory,tt0083284,1981,http://ia.media-imdb.com/images/M/MV5BMTY5MTYwODI1MV5BMl5BanBnXkFtZTcwNDEyMDkxMQ@@._V1_SX300.jpg,"Action, Drama, Sport"
155,Rollover,tt0083006,1981,http://ia.media-imdb.com/images/M/MV5BMTM5OTUyNzEzOV5BMl5BanBnXkFtZTcwMjMyMzAzMQ@@._V1_SX300.jpg,"Drama, Mystery, Romance"
156,Wolfen,tt0083336,1981,http://ia.media-imdb.com/images/M/MV5BMTkwNDc4NDQ3Nl5BMl5BanBnXkFtZTYwNTM0MjI5._V1_SX300.jpg,"Horror, Thriller"
157,Carbon Copy,tt0082138,1981,http://ia.media-imdb.com/images/M/MV5BMTM1MjQ1NzYzOF5BMl5BanBnXkFtZTYwNzA2Mjg5._V1_SX300.jpg,Comedy
158,Pennies from Heaven,tt0082894,1981,"http://ia.media-imdb.com/images/M/MV5BMjA1MjUzMTE1M15BMl5BanBnXkFtZTcwODgxODUyMQ@@._V1._CR18,16,282,396_SY132_CR2,0,89,132_AL_.jpg_V1_SX300.jpg","Drama, Musical, Romance"
159,Deadly Blessing,tt0082245,1981,http://ia.media-imdb.com/images/M/MV5BNjE1ZTJjMDMtNjI2NS00MmQxLThlZTktYjZiN2U3MjkzNTBjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Horror
160,Whose Life Is It Anyway?,tt0083326,1981,http://ia.media-imdb.com/images/M/MV5BMTk0NTc5NTg4OV5BMl5BanBnXkFtZTcwOTM2ODI0MQ@@._V1_SX300.jpg,Drama
161,Prince of the City,tt0082945,1981,http://ia.media-imdb.com/images/M/MV5BMTkyMzU3MTEyNF5BMl5BanBnXkFtZTgwMDUyNjIzMTE@._V1_SX300.jpg,"Crime, Drama"
162,Buddy Buddy,tt0082111,1981,http://ia.media-imdb.com/images/M/MV5BMTk1ODcxNjY2OV5BMl5BanBnXkFtZTgwMjA1MjEyMDE@._V1_SX300.jpg,Comedy
163,...All the Marbles,tt0081964,1981,http://ia.media-imdb.com/images/M/MV5BMTM2Nzg0NTU3M15BMl5BanBnXkFtZTcwNDQwOTIxMw@@._V1_SX300.jpg,"Comedy, Drama, Sport"
164,Eyewitness,tt0082353,1981,http://ia.media-imdb.com/images/M/MV5BMTM1MTA1NDY3Ml5BMl5BanBnXkFtZTcwNzIzNjAzMQ@@._V1_SX300.jpg,"Romance, Thriller"
165,Gallipoli,tt0082432,1981,"http://ia.media-imdb.com/images/M/MV5BMTc2NDgyNDEzNF5BMl5BanBnXkFtZTcwMDExNTI3MQ@@._V1._CR13,56,329,443_SY132_CR4,0,89,132_AL_.jpg_V1_SX300.jpg","Adventure, Drama, History"
166,Going Ape!,tt0082457,1981,http://ia.media-imdb.com/images/M/MV5BODEyNzE4NjgzN15BMl5BanBnXkFtZTYwMDE2Mjg5._V1_SX300.jpg,"Comedy, Crime, Family"
167,Student Bodies,tt0083133,1981,http://ia.media-imdb.com/images/M/MV5BMTI5ODcyNTE4MV5BMl5BanBnXkFtZTcwMDQ2NjcyMg@@._V1_SX300.jpg,"Comedy, Horror"
168,All Night Long,tt0082001,1981,http://ia.media-imdb.com/images/M/MV5BMTc5OTM5MzcxM15BMl5BanBnXkFtZTYwMjA2Mjg5._V1_SX300.jpg,"Comedy, Drama, Romance"
169,The Pursuit of D.B. Cooper,tt0082958,1981,http://ia.media-imdb.com/images/M/MV5BMTQ5NzQ2MTc1MF5BMl5BanBnXkFtZTYwMTMyOTg5._V1_SX300.jpg,"Adventure, Crime, Thriller"
170,Zoot Suit,tt0083365,1981,http://ia.media-imdb.com/images/M/MV5BMzUxMjEwNTQ5OV5BMl5BanBnXkFtZTcwMTIwOTkxMQ@@._V1_SX300.jpg,"Drama, Musical"
171,Gas,tt0082440,1981,N/A,Comedy
172,Modern Romance,tt0082764,1981,http://ia.media-imdb.com/images/M/MV5BMjMwOTE1ODg0M15BMl5BanBnXkFtZTgwODU2NjAxMDE@._V1_SX300.jpg,"Comedy, Romance"
173,The Hand,tt0082497,1981,http://ia.media-imdb.com/images/M/MV5BMTI1NjQyODc1MF5BMl5BanBnXkFtZTcwNTA2ODA1MQ@@._V1_SX300.jpg,"Drama, Horror, Thriller"
174,Heartbeeps,tt0082507,1981,http://ia.media-imdb.com/images/M/MV5BMjI2Mjk2MjYzMV5BMl5BanBnXkFtZTYwMzczNjg5._V1_SX300.jpg,"Sci-Fi, Comedy"
175,This Is Elvis,tt0083193,1981,http://ia.media-imdb.com/images/M/MV5BNDczMDE3NTg5Nl5BMl5BanBnXkFtZTcwMjY0OTM1MQ@@._V1_SX300.jpg,"Biography, Music"
176,Sphinx,tt0083113,1981,http://ia.media-imdb.com/images/M/MV5BMTMxMjk3NTc2OF5BMl5BanBnXkFtZTcwMTQ3NjYxNA@@._V1_SX300.jpg,"Adventure, Mystery, Thriller"
177,Honky Tonk Freeway,tt0082525,1981,http://ia.media-imdb.com/images/M/MV5BNjk0MTA2MTA3MV5BMl5BanBnXkFtZTcwMjQ1MTQyMQ@@._V1_SX300.jpg,"Action, Comedy"
178,Raggedy Man,tt0082969,1981,http://ia.media-imdb.com/images/M/MV5BMTY2NjU5NTAwNl5BMl5BanBnXkFtZTcwODMzMTcyMQ@@._V1_SX300.jpg,Drama
179,King of the Mountain,tt0082619,1981,http://ia.media-imdb.com/images/M/MV5BNGRlNmNjNzItMzZiYS00NzdiLTlkMzgtZDllYTA3MWZiZjE4XkEyXkFqcGdeQXVyMjUyNDk2ODc@._V1_SX300.jpg,Drama
180,Cutter's Way,tt0082220,1981,http://ia.media-imdb.com/images/M/MV5BMTc1NDE5OTE1MV5BMl5BanBnXkFtZTcwMzQwMTYyMQ@@._V1_SX300.jpg,"Crime, Drama, Mystery"
181,Silence of the North,tt0083079,1981,http://ia.media-imdb.com/images/M/MV5BMTkwOTE4NjkwMF5BMl5BanBnXkFtZTYwNjI2Mjg5._V1_SX300.jpg,Drama
182,From Mao to Mozart: Isaac Stern in China,tt0080762,1981,http://ia.media-imdb.com/images/M/MV5BMTk4MzkwMjU0NV5BMl5BanBnXkFtZTcwNTE0MzcyMQ@@._V1_SX300.jpg,"Documentary, Music"
183,Night School,tt0082812,1981,http://ia.media-imdb.com/images/M/MV5BMjEyNjU0MzAxN15BMl5BanBnXkFtZTYwNzc0ODg5._V1_SX300.jpg,"Horror, Mystery"
184,Eyes of a Stranger,tt0082352,1981,http://ia.media-imdb.com/images/M/MV5BMjE4NDc2MTExN15BMl5BanBnXkFtZTcwNDg1ODA1MQ@@._V1_SX300.jpg,"Horror, Thriller"
185,Cattle Annie and Little Britches,tt0082145,1981,N/A,"Drama, Western"
186,Hard Country,tt0082499,1981,http://ia.media-imdb.com/images/M/MV5BMTM5OTE2NDc2MF5BMl5BanBnXkFtZTYwMTE2Mjg5._V1_SX300.jpg,Drama
187,Man of Iron,tt0082222,1981,http://ia.media-imdb.com/images/M/MV5BMjIyMzAzNzIwOF5BMl5BanBnXkFtZTgwMjU0MjkwMTE@._V1_SX300.jpg,"Drama, History"
188,Kelly,tt0082606,1981,N/A,Drama
189,Second-Hand Hearts,tt0083041,1981,http://ia.media-imdb.com/images/M/MV5BOGE0NmMwOWUtMDg5Mi00MjM5LWEwNmQtY2MzNjE3MTIzZDE0XkEyXkFqcGdeQXVyMjUyNDk2ODc@._V1_SX300.jpg,Comedy
190,Return of the Jedi,tt2301123,1983,N/A,"Action, Adventure, Sci-Fi"
191,Terms of Endearment,tt0086425,1983,http://ia.media-imdb.com/images/M/MV5BMTk0ODM4NDk0MF5BMl5BanBnXkFtZTgwMTEzMDUxMDE@._V1_SX300.jpg,"Comedy, Drama"
192,Flashdance,tt0085549,1983,http://ia.media-imdb.com/images/M/MV5BMjA5NjE2OTUxOF5BMl5BanBnXkFtZTgwNDE1NDIxMDE@._V1_SX300.jpg,"Drama, Romance, Music"
193,Trading Places,tt0086465,1983,http://ia.media-imdb.com/images/M/MV5BMTc0ODg5NjYwNV5BMl5BanBnXkFtZTcwMDU5MzY0MQ@@._V1_SX300.jpg,Comedy
194,WarGames,tt0086567,1983,http://ia.media-imdb.com/images/M/MV5BMTMyMTE3OTk3NF5BMl5BanBnXkFtZTcwOTkwNDc3NA@@._V1_SX300.jpg,"Sci-Fi, Thriller"
195,Octopussy,tt0086034,1983,http://ia.media-imdb.com/images/M/MV5BMjI2MDE0NjE1NV5BMl5BanBnXkFtZTcwNjYyMzY0NA@@._V1_SX300.jpg,"Action, Adventure, Thriller"
196,Sudden Impact,tt0086383,1983,http://ia.media-imdb.com/images/M/MV5BYTA2NzY5ZTgtNTY3Ni00YTc3LWFhN2ItY2Q4NzljYTRkZTIwXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SX300.jpg,"Action, Thriller"
197,Staying Alive,tt0086361,1983,http://ia.media-imdb.com/images/M/MV5BMTU0ODkwNTUxNV5BMl5BanBnXkFtZTcwMjU1MDgxMQ@@._V1_SX300.jpg,"Drama, Music, Romance"
198,Mr. Mom,tt0085970,1983,http://ia.media-imdb.com/images/M/MV5BMTUyMzg0MTkwNV5BMl5BanBnXkFtZTgwOTA2NzEyMDE@._V1_SX300.jpg,"Comedy, Drama"
199,Risky Business,tt0086200,1983,http://ia.media-imdb.com/images/M/MV5BMTg1NDc4NDkzNF5BMl5BanBnXkFtZTYwMTQyNTg4._V1_SX300.jpg,"Comedy, Crime, Drama"
200,National Lampoon's Vacation,tt0085995,1983,http://ia.media-imdb.com/images/M/MV5BMTI1Mzk4MTYwNF5BMl5BanBnXkFtZTcwOTU0MTAwMQ@@._V1_SX300.jpg,"Adventure, Comedy"
201,Superman III,tt0086393,1983,http://ia.media-imdb.com/images/M/MV5BMTU2MDA2OTY2NV5BMl5BanBnXkFtZTcwMDA5MzMyMQ@@._V1_SX300.jpg,"Action, Comedy, Sci-Fi"
202,The Big Chill,tt0085244,1983,http://ia.media-imdb.com/images/M/MV5BMTA4MjEyMTk5NzheQTJeQWpwZ15BbWU4MDY1NDA1MTAx._V1_SX300.jpg,"Comedy, Drama"
203,Never Say Never Again,tt0086006,1983,http://ia.media-imdb.com/images/M/MV5BMTM1NjgzMDkwOF5BMl5BanBnXkFtZTcwMzM4NzI0NA@@._V1_SX300.jpg,"Action, Adventure, Thriller"
204,Jaws 3-D,tt0085750,1983,http://ia.media-imdb.com/images/M/MV5BMjEzMDEzODU4M15BMl5BanBnXkFtZTYwMDQ5Njg5._V1_SX300.jpg,Horror
205,Blue Thunder,tt0085255,1983,http://ia.media-imdb.com/images/M/MV5BMjY5NTMwMzQ4NF5BMl5BanBnXkFtZTYwMDMxMjI5._V1_SX300.jpg,"Action, Crime, Drama"
206,Yentl,tt0086619,1983,http://ia.media-imdb.com/images/M/MV5BMTM0MzQ3NTU2MV5BMl5BanBnXkFtZTcwNjYxMzk3NA@@._V1_SX300.jpg,"Drama, Musical, Romance"
207,Silkwood,tt0086312,1983,http://ia.media-imdb.com/images/M/MV5BMjA2NjAwNjc1NF5BMl5BanBnXkFtZTYwNTY3NDI5._V1_SX300.jpg,"Biography, Drama, History"
208,Psycho II,tt0086154,1983,http://ia.media-imdb.com/images/M/MV5BMTI0MjYzOTk4NV5BMl5BanBnXkFtZTcwNzc0Nzg0MQ@@._V1_SX300.jpg,"Crime, Horror, Mystery"
209,Porky's II: The Next Day,tt0086129,1983,http://ia.media-imdb.com/images/M/MV5BMTI4MDgyNTIyMF5BMl5BanBnXkFtZTcwMzg1MjAyMQ@@._V1_SX300.jpg,Comedy
210,Uncommon Valor,tt0086508,1983,http://ia.media-imdb.com/images/M/MV5BMTQ4MTYxMzI2Ml5BMl5BanBnXkFtZTcwMTA1NjUxMQ@@._V1_SX300.jpg,"Action, Drama, Thriller"
211,Never Cry Wolf,tt0086005,1983,http://ia.media-imdb.com/images/M/MV5BMTkxMTA5NjEyOF5BMl5BanBnXkFtZTcwOTU3NTYyMQ@@._V1_SX300.jpg,"Adventure, Drama"
212,Twilight Zone: The Movie,tt0086491,1983,http://ia.media-imdb.com/images/M/MV5BMTk5NjE2NTU2Nl5BMl5BanBnXkFtZTYwNzQ5OTQ5._V1_SX300.jpg,"Horror, Sci-Fi"
213,Easy Money,tt0085470,1983,http://ia.media-imdb.com/images/M/MV5BMjA5MDE0MjE5Ml5BMl5BanBnXkFtZTcwMjY3NjYzNA@@._V1_SX300.jpg,Comedy
214,High Road to China,tt0085678,1983,http://ia.media-imdb.com/images/M/MV5BMTQ1MzMyNjMwN15BMl5BanBnXkFtZTcwNzA3OTM0MQ@@._V1_SX300.jpg,"Adventure, Drama, Romance"
215,The Outsiders,tt0086066,1983,"http://ia.media-imdb.com/images/M/MV5BMTcxMDQ0OTM3OV5BMl5BanBnXkFtZTYwNTkxODI5._V1._CR24,22,273,428_SX89_AL_.jpg_V1_SX300.jpg","Crime, Drama"
216,Spring Break,tt0086352,1983,http://ia.media-imdb.com/images/M/MV5BMTI3NzI2MDkyN15BMl5BanBnXkFtZTcwODE4NjkxMQ@@._V1_SX300.jpg,"Comedy, Romance"
217,Two of a Kind,tt0086494,1983,http://ia.media-imdb.com/images/M/MV5BNjAxMTc5ODU5OV5BMl5BanBnXkFtZTcwNDE0OTUyMQ@@._V1_SX300.jpg,"Comedy, Fantasy, Romance"
218,My Tutor,tt0085980,1983,http://ia.media-imdb.com/images/M/MV5BMTgwOTYzMDE2OF5BMl5BanBnXkFtZTcwODI0NzMzMQ@@._V1_SX300.jpg,Comedy
219,Class,tt0085346,1983,http://ia.media-imdb.com/images/M/MV5BMTcwOTAxNTgyOV5BMl5BanBnXkFtZTcwMTY2NjEzNA@@._V1_SX300.jpg,"Comedy, Drama, Romance"
220,The Right Stuff,tt0086197,1983,http://ia.media-imdb.com/images/M/MV5BMTgxMzE2ODQxM15BMl5BanBnXkFtZTYwNDUwNzk5._V1_SX300.jpg,"Adventure, Drama, History"
221,Cujo,tt0085382,1983,http://ia.media-imdb.com/images/M/MV5BMjI2MDU1MTk5NV5BMl5BanBnXkFtZTgwODA2MDE3MTE@._V1_SX300.jpg,"Horror, Thriller"
222,Christine,tt0085333,1983,http://ia.media-imdb.com/images/M/MV5BNDA0NDkzNzc3Nl5BMl5BanBnXkFtZTYwODk5OTI5._V1_SX300.jpg,"Action, Drama, Horror"
223,The Dead Zone,tt0085407,1983,http://ia.media-imdb.com/images/M/MV5BMTczODE1NTg4Ml5BMl5BanBnXkFtZTYwNTg3MDg4._V1_SX300.jpg,"Horror, Sci-Fi, Thriller"
224,Breathless,tt0085276,1983,http://ia.media-imdb.com/images/M/MV5BODE0MDE2MTg2M15BMl5BanBnXkFtZTcwNjE2NjgyNA@@._V1_SX300.jpg,"Action, Drama, Romance"
225,A Christmas Story,tt0085334,1983,http://ia.media-imdb.com/images/M/MV5BMTI1NzY1NjkyMV5BMl5BanBnXkFtZTcwMjYxNjE0MQ@@._V1_SX300.jpg,"Comedy, Family"
226,Max Dugan Returns,tt0085919,1983,http://ia.media-imdb.com/images/M/MV5BMTcxODI5Nzg5Ml5BMl5BanBnXkFtZTcwNTYxMjAzMQ@@._V1_SX300.jpg,"Comedy, Drama"
227,Valley Girl,tt0086525,1983,http://ia.media-imdb.com/images/M/MV5BMjA4NzI5OTgyMV5BMl5BanBnXkFtZTgwODgwNjU1MDE@._V1_SX300.jpg,"Comedy, Romance"
228,All the Right Moves,tt0085154,1983,http://ia.media-imdb.com/images/M/MV5BMTI3NjgwODU2MF5BMl5BanBnXkFtZTcwOTI0NTI1MQ@@._V1_SX300.jpg,"Drama, Romance, Sport"
229,Krull,tt0085811,1983,http://ia.media-imdb.com/images/M/MV5BMTcxNDYxNjY3NV5BMl5BanBnXkFtZTYwMjc1ODg4._V1_SX300.jpg,"Action, Adventure, Fantasy"
230,Spacehunter: Adventures in the Forbidden Zone,tt0086346,1983,http://ia.media-imdb.com/images/M/MV5BODI5NjU0ODc4MV5BMl5BanBnXkFtZTYwNTgzMzE5._V1_SX300.jpg,"Action, Adventure, Sci-Fi"
231,D.C. Cab,tt0085387,1983,http://ia.media-imdb.com/images/M/MV5BMTQ5MDE0NzIzNF5BMl5BanBnXkFtZTcwMjQ3NTcyMQ@@._V1_SX300.jpg,"Comedy, Action"
232,Gorky Park,tt0085615,1983,"http://ia.media-imdb.com/images/M/MV5BMTU0NDQ4Njg0Ml5BMl5BanBnXkFtZTYwNzE2Njc5._V1._CR1,46,294,427_SY132_CR1,0,89,132_AL_.jpg_V1_SX300.jpg","Crime, Drama, Mystery"
233,Educating Rita,tt0085478,1983,http://ia.media-imdb.com/images/M/MV5BOTA2Njk1NzM5MF5BMl5BanBnXkFtZTcwNzAzMzMzMQ@@._V1_SX300.jpg,"Comedy, Drama"
234,Private School,tt0086143,1983,http://ia.media-imdb.com/images/M/MV5BMjU4MzIwNjAxN15BMl5BanBnXkFtZTcwMzA0MDcyMQ@@._V1_SX300.jpg,"Comedy, Romance"
235,The Survivors,tt0086397,1983,http://ia.media-imdb.com/images/M/MV5BMjA2Njc1MzcxNl5BMl5BanBnXkFtZTcwNzc1MjkxMQ@@._V1_SX300.jpg,"Comedy, Crime, Drama"
236,Revenge of the Ninja,tt0086192,1983,http://ia.media-imdb.com/images/M/MV5BMTU1OTQwNzUyNV5BMl5BanBnXkFtZTcwOTI0NzU2NA@@._V1_SX300.jpg,"Action, Crime, Drama"
237,Stroker Ace,tt0086379,1983,http://ia.media-imdb.com/images/M/MV5BMjA0MjAxOTgwN15BMl5BanBnXkFtZTcwOTYzNTMyMQ@@._V1_SX300.jpg,"Action, Comedy, Romance"
238,Lone Wolf McQuade,tt0085862,1983,http://ia.media-imdb.com/images/M/MV5BMTM2NDE1NDY5OF5BMl5BanBnXkFtZTcwODI3NDk0NA@@._V1_SX300.jpg,"Action, Crime, Drama"
239,The Black Stallion Returns,tt0085248,1983,http://ia.media-imdb.com/images/M/MV5BNDI4NDU4MTExMV5BMl5BanBnXkFtZTcwNjk0NjgyNA@@._V1_SX300.jpg,"Adventure, Family"
240,Deathstalker,tt0087127,1983,http://ia.media-imdb.com/images/M/MV5BMTQ0MTAxMjIyMF5BMl5BanBnXkFtZTcwMzEzOTQyMQ@@._V1_SX300.jpg,"Adventure, Fantasy"
241,Zelig,tt0086637,1983,http://ia.media-imdb.com/images/M/MV5BMTI2Njk0Nzk4MV5BMl5BanBnXkFtZTcwMDM4NDMyMQ@@._V1_SX300.jpg,Comedy
242,The Lords of Discipline,tt0085867,1983,http://ia.media-imdb.com/images/M/MV5BMTI1ODU5MDUyN15BMl5BanBnXkFtZTcwNzM3NjIzMQ@@._V1_SX300.jpg,Thriller
243,The Man Who Loved Women,tt0085891,1983,http://ia.media-imdb.com/images/M/MV5BMjE0MDU0MzI0NF5BMl5BanBnXkFtZTYwNTk3Nzg5._V1_SX300.jpg,"Comedy, Drama, Romance"
244,The House on Sorority Row,tt0085694,1983,http://ia.media-imdb.com/images/M/MV5BMTAxNzY1OTYxNjleQTJeQWpwZ15BbWU3MDkyODQzNzM@._V1_SX300.jpg,"Horror, Mystery, Thriller"
245,Doctor Detroit,tt0085450,1983,http://ia.media-imdb.com/images/M/MV5BMTM5MDk4OTg5OF5BMl5BanBnXkFtZTcwNzAzMjMyMQ@@._V1_SX300.jpg,Comedy
246,Deal of the Century,tt0085412,1983,http://ia.media-imdb.com/images/M/MV5BMjAwNDgyNjcwMl5BMl5BanBnXkFtZTcwOTMwNjIzMQ@@._V1_SX300.jpg,"Comedy, Crime"
247,The Man with Two Brains,tt0085894,1983,http://ia.media-imdb.com/images/M/MV5BMTczNzE4NzI0MV5BMl5BanBnXkFtZTcwMzMwNzEzMQ@@._V1_SX300.jpg,"Comedy, Romance, Sci-Fi"
248,Brainstorm,tt0085271,1983,http://ia.media-imdb.com/images/M/MV5BMjEwNjg5NDUwNl5BMl5BanBnXkFtZTcwMTM4MTkxMQ@@._V1_SX300.jpg,"Sci-Fi, Thriller"
249,Lovesick,tt0085873,1983,http://ia.media-imdb.com/images/M/MV5BMTg4MDk0OTQyOV5BMl5BanBnXkFtZTcwMTAxODcxMQ@@._V1_SX300.jpg,"Comedy, Fantasy, Romance"
250,Without a Trace,tt0086593,1983,http://ia.media-imdb.com/images/M/MV5BMTIwMTU5OTM5MF5BMl5BanBnXkFtZTcwNTA3MDgyMQ@@._V1_SX300.jpg,"Drama, Mystery"
251,Strange Brew,tt0086373,1983,http://ia.media-imdb.com/images/M/MV5BMjE0MTI4OTQzOF5BMl5BanBnXkFtZTcwOTg0MzMyMQ@@._V1_SX300.jpg,Comedy
252,Tender Mercies,tt0086423,1983,http://ia.media-imdb.com/images/M/MV5BMTI1MDU4MjY5NF5BMl5BanBnXkFtZTcwMTU0MDczMQ@@._V1_SX300.jpg,"Drama, Music"
253,Something Wicked This Way Comes,tt0086336,1983,http://ia.media-imdb.com/images/M/MV5BMTA0MjA3NTExOTheQTJeQWpwZ15BbWU3MDM1NzU2MjE@._V1_SX300.jpg,"Fantasy, Mystery, Thriller"
254,10 to Midnight,tt0085121,1983,http://ia.media-imdb.com/images/M/MV5BMTc3NzY4NjQ5MV5BMl5BanBnXkFtZTcwNjQ3MzcyNA@@._V1_SX300.jpg,"Crime, Drama, Thriller"
255,Romantic Comedy,tt0086205,1983,http://ia.media-imdb.com/images/M/MV5BOTE5ODIyMTM4OV5BMl5BanBnXkFtZTcwMDM0NzI5NA@@._V1_SX300.jpg,Comedy
256,Nightmares,tt0086014,1983,http://ia.media-imdb.com/images/M/MV5BMTY2Nzg5MTMwOV5BMl5BanBnXkFtZTcwNTg1MDQyMQ@@._V1_SX300.jpg,"Horror, Sci-Fi"
257,The Golden Seal,tt0085608,1983,http://ia.media-imdb.com/images/M/MV5BMTkwMDY0MDgxOF5BMl5BanBnXkFtZTcwNTk4NzgyMQ@@._V1_SX300.jpg,Adventure
258,The Osterman Weekend,tt0086058,1983,http://ia.media-imdb.com/images/M/MV5BMTgyMzY1NzYxNl5BMl5BanBnXkFtZTcwOTQ4MjUyMQ@@._V1_SX300.jpg,"Action, Drama, Thriller"
259,Star 80,tt0086355,1983,http://ia.media-imdb.com/images/M/MV5BMTM1MjUyODU0OF5BMl5BanBnXkFtZTcwNzA3NTkxMQ@@._V1_SX300.jpg,"Biography, Drama"
260,The Sting II,tt0086370,1983,http://ia.media-imdb.com/images/M/MV5BMTQ3NDcyMjczMV5BMl5BanBnXkFtZTcwNTYyMDYyMQ@@._V1_SX300.jpg,"Comedy, Crime"
261,Amityville 3-D,tt0085159,1983,http://ia.media-imdb.com/images/M/MV5BMjAzNjYyNjU2OV5BMl5BanBnXkFtZTcwNzU2NzgyMQ@@._V1_SX300.jpg,Horror
